NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,PGM_SYS_ID,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_LOCATION,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,FEDERAL_FACILITY_CODE,FEDERAL_AGENCY_CODE,TRIBAL_LAND_CODE,TRIBAL_LAND_NAME,LEGISLATIVE_DIST_NUM,EPA_REGION_CODE,SITE_TYPE_NAME,INTEREST_STATUS_CODE,DATA_QUALITY_CODE,LOCATION_DESCRIPTION,STD_NAME,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_BASE_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,STD_COUNTRY,STD_FULL_ADDRESS,ADDR_TYPE,LAST_REPORTED_DATE,CREATE_DATE,UPDATE_DATE,USER_ID,PARENT_REGISTRY_ID,SENSITIVE_IND,REVIEW_FLAG,REVIEW_REASON,SMALL_BUS_IND,ENV_JUSTICE_CODE,PUBLIC_IND,ICIS_IDENTIFIER,OBJECTID,GEO_SYS_ACRNM,GEO_SYS_ID,LATITUDE83,LONGITUDE83,CONVEYOR,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,ACCURACY_VALUE,ACCURACY_SCORE,DERIVED_CITY,DERIVED_COUNTY,DERIVED_ZIP,DERIVED_STATE,DERIVED_FIPS,DERIVED_HUC,DERIVED_WBD,DERIVED_CB_2010,DERIVED_CD_113,US_MEXICO_BORDER_IND,OZONE_8HR_1997_AREA_NAME,PB_2008_AREA_NAME,PM25_1997_AREA_NAME,PM25_2006_AREA_NAME,OZONE_8HR_2008_AREA_NAME
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,CTD980673057,110000317318,PARK ADVANCED COMPOSITE MATERIALS,172 E. AURORA ST.,,WATERBURY,NEW HAVEN,09009,CT,CONNECTICUT,UNITED STATES,06708-2040,N,,N,,15,01,STATIONARY,Y,V,,PARK ADVNCD COMPST MATL,172 E AURORA ST,172,E AURORA ST,AURORA,E,,,ST,06708,CT,WATERBURY,NEW HAVEN COUNTY,09009,US,"172 E AURORA ST, WATERBURY, CT  06708 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,KBLUMBER,,N,Y,NAME MISMATCH -EIS - 2661511,,,Y,,36679005,FRS,110000317318,41.57321,-73.05767,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,WATERBURY,NEW HAVEN COUNTY,06708,CT,09009,01100005,,090093523002023,05,,New York-N. New Jersey-Long Island Area,,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,CAT080010929,110002142217,CYTEC ENGINEERED MATERIALS  IN,21444 GOLDEN TRIANGLE RD.,,SAUGUS,LOS ANGELES,06037,CA,CALIFORNIA,UNITED STATES,91350,N,,N,,3,09,STATIONARY,Y,V,,CYTEC ENGRD MATL IN,21444 GOLDEN TRIANGLE RD,21444,GOLDEN TRIANGLE RD,GOLDEN TRIANGLE,,,,RD,91350,CA,SANTA CLARITA,LOS ANGELES COUNTY,06037,US,"21444 GOLDEN TRIANGLE RD, SANTA CLARITA, CA  91350 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,36595386,FRS,110002142217,34.41655,-118.51136,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,SANTA CLARITA,LOS ANGELES COUNTY,91350,CA,06037,18070102,,060379203142001,25,N,Los Angeles-South Coast Air Basin Area,Los Angeles County-South Coast Air Basin,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin,Los Angeles-South Coast Air Basin
"31332",PRIMARY,EIS,FABRIC COATING MILLS,EIS,2799611,110000764272,"HARRIS MANUFACTURING CO, INC - DUPONT BLVD CLOSED",1300 S. DUPONT HWY.,,SMYRNA,KENT,10001,DE,DELAWARE,UNITED STATES,19977-1804,N,,N,,15,03,STATIONARY,PERMANENTLY SHUTDOWN,V,,HARRIS MFG DUPONT BLVD CLOSED,1300 S DUPONT BLVD,1300,S DUPONT BLVD,DUPONT,S,,,BLVD,19977,DE,SMYRNA,KENT COUNTY,10001,US,"1300 S DUPONT BLVD, SMYRNA, DE  19977 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,Y,NAME MISMATCH -EIS - 2799611,N,,Y,,14197967,RCRAINFO,DED984067629,39.290174,-75.596208,COMMERCIAL VENDOR,NAD83,ADDRESS MATCHING-HOUSE NUMBER,PLANT ENTRANCE (GENERAL),,100000,150,150,SMYRNA,KENT COUNTY,19977,DE,10001,02040207,020402070101,100010402022004,01,,Philadelphia-Wilmington-Atlantic City Area,,,,
"31332",PRIMARY,EIS,FABRIC COATING MILLS,EIS,6288411,110002037279,CROWN PRINCE  INC,5695 W FRANKLIN DR,,FRANKLIN,MILWAUKEE,55079,WI,WISCONSIN,UNITED STATES,531328606,N,,N,,WI,05,STATIONARY,PERMANENTLY SHUTDOWN,V,,CRWN PRNC,5695 W FRANKLIN DR,5695,W FRANKLIN DR,FRANKLIN,W,,,DR,53132,WI,FRANKLIN,MILWAUKEE COUNTY,55079,US,"5695 W FRANKLIN DR, FRANKLIN, WI  53132 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,36900722,FRS,110002037279,42.86342,-87.98757,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,FRANKLIN,MILWAUKEE COUNTY,53132,WI,55079,04040002,,550791872001045,01,,Milwaukee-Racine Area,,,Milwaukee-Racine,
"31332",UNKNOWN,ND-FP,FABRIC COATING MILLS,ND-FP,9943,110056241963,SIOUX MANUFACTURING CORP,1115 DAKOTAH DRIVE,,FORT TOTTEN,BENSON,,ND,NORTH DAKOTA,U.S.A.,58335,,,,,,08,STATIONARY,,V,,SIOUX MFG CORPRT,DAKOTA,,DAKOTA,DAKOTA,,,,,58346,ND,LEEDS,BENSON COUNTY,38005,US,,REGULAR URBAN,20-AUG-13,04-NOV-13,31-OCT-14,REFRESH,,N,,,,,Y,,30835558,E-PLAN,FATR2012LDSTCX72349KW,47.9795,-99.0082,E-PLAN,NAD83,,,,,,17466,FORT TOTTEN,BENSON COUNTY,58335,ND,38005,09020201,090202011203,380059401002023,01,,,,,,
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,CAL000195294,110058337508,"STOCKTON RUBBER MFG. CO., INC.",5023 N FLOOD RD,,LINDEN,SAN JOAQUIN,06077,CA,CALIFORNIA,UNITED STATES,95236-0000,N,,N,,,09,STATIONARY,Y,V,,STOCKTON RBR MFG,5023 N FLOOD RD,5023,N FLOOD RD,FLOOD,N,,,RD,95236,CA,LINDEN,SAN JOAQUIN COUNTY,06077,US,"5023 N FLOOD RD, LINDEN, CA  95236 US",,,06-APR-14,01-JUN-17,REFRESH,,N,,,,,Y,,32167142,FRS,110058337508,38.02152,-121.07758,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LINDEN,SAN JOAQUIN COUNTY,95236,CA,06077,18040004,,060770048001045,09,N,San Joaquin Valley Area,,San Joaquin Valley,San Joaquin Valley,San Joaquin Valley
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,NJR000020164,110004258981,ALPHA ASSOC INC @ LAKEWOOD IND CAMPUS,145 LEHIGH ST,,LAKEWOOD,OCEAN,34029,NJ,NEW JERSEY,USA,08701,,,N,,CE,02,,Y,V,,ALPH ASSOC LAKEWOOD IND CMPS,145 LEHIGH AVE,145,LEHIGH AVE,LEHIGH,,,,AVE,08701,NJ,LAKEWOOD,OCEAN COUNTY,34029,US,"145 LEHIGH AVE, LAKEWOOD, NJ  08701 US",,,01-MAR-00,15-DEC-08,BIENAIME,,N,Y,NAME MISMATCH -EIS - 8174111,,,Y,,31991153,TRIS,08701LPHSS145LE,40.07556,-74.17284,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LAKEWOOD,OCEAN COUNTY,08701,NJ,34029,02040301,,340297150004031,04,,Philadelphia-Wilmington-Atlantic City Area,,,,Philadelphia-Wilmington-Atlantic City
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,NHD982746778,110000313385,CHEMFAB - SAINT GOBAIN PERFORMANCE PLASTICS,701 DANIEL WEBSTER HWY.,,MERRIMACK,HILLS,33011,NH,NEW HAMPSHIRE,UNITED STATES,03054,N,,N,,,01,STATIONARY,Y,V,,CHEMFAB ST GOBAIN PERFORM PLAS,701 DANIEL WEBSTER HWY,701,DANIEL WEBSTER HWY,DANIEL WEBSTER,,,,HWY,03054,NH,MERRIMACK,HILLSBOROUGH COUNTY,33011,US,"701 DANIEL WEBSTER HWY, MERRIMACK, NH  03054 US",REGULAR URBAN,14-JAN-17,01-MAR-00,27-JUN-17,KKB,,N,Y,NAME MISMATCH -EIS - 14563611,N,,Y,,35746272,FRS,110000313385,42.89503,-71.46743,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,MERRIMACK,HILLSBOROUGH COUNTY,03054,NH,33011,01070006,,330110141001006,01,,Boston-Manchester-Portsmouth (SE) Area,,,,
"31332",PRIMARY,FIS,FABRIC COATING MILLS,FIS,1-4728-00340,110019231491,US LAMINATING CORP,100 WILBUR PL,,BOHEMIA,SUFFOLK,,NY,NEW YORK,UNITED STATES,11716,N,,,,,02,STATIONARY,,V,,US LMNTNG CORPRT,100 WILBUR PL,100,WILBUR PL,WILBUR,,,,PL,11716,NY,BOHEMIA,SUFFOLK COUNTY,36103,US,"100 WILBUR PL, BOHEMIA, NY  11716 US",REGULAR URBAN,20-MAY-05,19-NOV-04,28-JUN-13,REFRESH,,N,,,,,Y,,36410044,FRS,110019231491,40.7776,-73.10371,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,BOHEMIA,SUFFOLK COUNTY,11716,NY,36103,02030202,,361031466072005,02,,New York-N. New Jersey-Long Island Area,,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,NYD049205792,110004357516,BORDEN INC,117 N LONG BEACH RD,,ROCKVILLE CENTER,NASSAU,36059,NY,NEW YORK,UNITED STATES,11570,N,,N,,,02,STATIONARY,N,V,,BORDEN,117 N LONG BEACH RD,117,N LONG BEACH RD,LONG BEACH,N,,,RD,11570,NY,ROCKVILLE CENTRE,NASSAU COUNTY,36059,US,"117 N LONG BEACH RD, ROCKVILLE CENTRE, NY  11570 US",REGULAR URBAN,,01-MAR-00,29-DEC-14,REFRESH,,N,,,,,Y,,36272105,FRS,110004357516,40.65807,-73.63131,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,ROCKVILLE CENTRE,NASSAU COUNTY,11570,NY,36059,02030202,,360594124002006,04,,New York-N. New Jersey-Long Island Area,,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island
"31332",PRIMARY,FIS,FABRIC COATING MILLS,FIS,2-6002-00414,110038989752,THERMOPATCH DIV,1641 E 233 ST,,BRONX,BRONX,,NY,NEW YORK,UNITED STATES,10475,N,,,,,02,STATIONARY,,V,,THERMOPATCH DV,1641 E 233RD ST,1641,E 233RD ST,233RD,E,,,ST,10466,NY,BRONX,BRONX COUNTY,36005,US,"1641 E 233RD ST, BRONX, NY  10466 US",REGULAR URBAN,30-DEC-11,01-JUL-09,29-DEC-14,REFRESH,,N,,,,,Y,,31733945,FRS,110038989752,40.88838,-73.82784,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,BRONX,BRONX COUNTY,10466,NY,36005,02030102,,360050484002001,16,,New York-N. New Jersey-Long Island Area,,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island,New York-N. New Jersey-Long Island
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,OHD004308094,110000384753,"EXCELLO FABRIC FINISHERS, INC. (0616010036)",806 S SECOND ST,,COSHOCTON,COSHOCTON COUNTY,39031,OH,OHIO,UNITED STATES,43812,N,,N,,SE,05,STATIONARY,Y,iC,,EXCELLO FAB FINISHERS 0616010036,806 S 2ND ST,806,S 2ND ST,2ND,S,,,ST,43812,OH,COSHOCTON,COSHOCTON COUNTY,031,US,"806 S 2ND ST, COSHOCTON, OH  43812 US",,,01-MAR-00,07-JUN-17,REFRESH,,,,,N,,Y,,37177075,FRS,110000384753,40.262007,-81.869487,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,COSHOCTON,COSHOCTON COUNTY,43812,OH,39031,05040004,,390319614002058,07,,,,,,
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,OHD093924066,110004628449,SNYDER MANUFACTURING INC,3001 PROGRESS ST,,DOVER,TUSCARAWAS,39157,OH,OHIO,UNITED STATES,44622,N,,N,,SE,05,STATIONARY,Y,V,,SNYDER MFG,3001 PROGRESS ST,3001,PROGRESS ST,PROGRESS,,,,ST,44622,OH,DOVER,TUSCARAWAS COUNTY,39157,US,"3001 PROGRESS ST, DOVER, OH  44622 US",REGULAR URBAN,,01-MAR-00,03-MAY-15,REFRESH,,N,,,N,,Y,,36571922,FRS,110004628449,40.54484,-81.50079,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,DOVER,TUSCARAWAS COUNTY,44622,OH,39157,05040001,,391570206004003,07,,,,,,
"31332",PRIMARY,EIS,FABRIC COATING MILLS,EIS,8224511,110000401468,TRELLEBORG,1 GENERAL STREET,,LOGANSPORT,CASS,18017,IN,INDIANA,UNITED STATES,46947-2500,N,,N,,,05,STATIONARY,PERMANENTLY SHUTDOWN,V,,TRELLEBORG,1 GENERAL ST,1,GENERAL ST,GENERAL,,,,ST,46947,IN,LOGANSPORT,CASS COUNTY,18017,US,"1 GENERAL ST, LOGANSPORT, IN  46947 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,,,,,,Y,,32015470,TRIS,46947DVRSTONEGE,40.75813,-86.37749,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,LOGANSPORT,CASS COUNTY,46947,IN,18017,05120105,,180179513001004,04,,,,,,
"31332",PRIMARY,RCRAINFO,FABRIC COATING MILLS,RCRAINFO,MNS000138073,110037132714,MAYON PLASTICS,415 17TH AVE N,,HOPKINS,HENNEPIN,27053,MN,MINNESOTA,UNITED STATES,55343,N,,N,,46,05,STATIONARY,N,V,,MAYON PLAS,415 17TH AVE N,415,17TH AVE N,17TH,,N,,AVE,55343,MN,HOPKINS,HENNEPIN COUNTY,27053,US,"415 17TH AVE N, HOPKINS, MN  55343 US",REGULAR URBAN,,20-OCT-08,03-JUN-16,REFRESH,,,,,,,Y,,36064089,FRS,110037132714,44.93214,-93.42111,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,HOPKINS,HENNEPIN COUNTY,55343,MN,27053,07010206,,270530233003000,05,,,,,,
"313111",PRIMARY,AIRS/AFS,YARN SPINNING MILLS.,AIRS/AFS,4501500001,110000353536,CHARGEURS WOOL (USA) INC,178 WOOL ROAD,,JAMESTOWN,BERKELEY,45015,SC,SOUTH CAROLINA,UNITED STATES,29453,N,,N,,TR,04,STATIONARY,OPERATING,V,,CHARGEURS WOOL US,178 WOOL RD,178,WOOL RD,WOOL,,,,RD,29453,SC,JAMESTOWN,BERKELEY COUNTY,45015,US,"178 WOOL RD, JAMESTOWN, SC  29453 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,29280609,EIS,8306511,33.28957,-79.68623,EIS,NAD83,GPS - UNSPECIFIED,POINT WHERE SUBSTANCE IS RELEASED,,,5,5,JAMESTOWN,BERKELEY COUNTY,29453,SC,45015,03050112,030501120206,450150204011062,06,,,,,,
"313111",PRIMARY,TRI REPORTING FORM,YARN SPINNING MILLS.,TRIS,39363BRLNGHIGHW,110000590799,WARMKRAFT INC,HIGHWAY 513,,STONEWALL,CLARKE,28023,MS,MISSISSIPPI,UNITED STATES,39363,N,,N,,,04,STATIONARY,ACTIVE,V,,WARMKRAFT,6001 HIGHWAY 513,6001,HIGHWAY 513,HWY 513,,,,,39363,MS,STONEWALL,CLARKE COUNTY,28023,US,"6001 HIGHWAY 513, STONEWALL, MS  39363 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,32009157,TRIS,39363BRLNGHIGHW,32.130983,-88.790208,FRS-TRIS,NAD83,INTERPOLATION-PHOTO,,,,,80,STONEWALL,CLARKE COUNTY,39363,MS,28023,03170002,,280239502004058,03,,,,,,
"313111",SECONDARY,TRI REPORTING FORM,YARN SPINNING MILLS.,TRIS,30568BRLNGROUTE,110000358513,RABUN APPAREL INC,398 KELLY'S CREEK ROAD,,RABUN GAP,RABUN,13241,GA,GEORGIA,UNITED STATES,30568-2201,N,,N,,,04,STATIONARY,ACTIVE,V,,RABUN APPRL,398 KELLYS CREEK RD,398,KELLYS CREEK RD,KELLYS CREEK,,,,RD,30568,GA,RABUN GAP,RABUN COUNTY,13241,US,"398 KELLYS CREEK RD, RABUN GAP, GA  30568 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,N,,Y,,32003077,TRIS,30568BRLNGROUTE,34.95444,-83.37999,FRS-TRIS,NAD83,GPS - UNSPECIFIED,POINT WHERE SUBSTANCE IS RELEASED,,,0,5,RABUN GAP,RABUN COUNTY,30568,GA,13241,06010202,,132419701002125,09,,,,,,
"313111",PRIMARY,RCRAINFO,YARN SPINNING MILLS.,RCRAINFO,ALD983172156,110006532458,SHAW INDUSTRIES INCORPORATED STEVENSON PLANT,715 EAST 2ND STREET,,STEVENSON,JACKSON,01071,AL,ALABAMA,UNITED STATES,35772-3207,N,,N,,,04,STATIONARY,N,V,,SHAW IND STEVENSON PLT,715 E 2ND ST,715,E 2ND ST,2ND,E,,,ST,35772,AL,STEVENSON,JACKSON COUNTY,01071,US,"715 E 2ND ST, STEVENSON, AL  35772 US",REGULAR URBAN,,01-MAR-00,31-DEC-15,JACK_BURFORD,,N,,,,,Y,,32006413,TRIS,35772SHWNDSECON,34.871867,-85.830567,FRS-TRIS,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,STEVENSON,JACKSON COUNTY,35772,AL,01071,06030001,,010719503002010,05,,,,,,
"313111",PRIMARY,RCRAINFO,YARN SPINNING MILLS.,RCRAINFO,ALD983169186,110016951119,WELLSTONE MILLS LAKESIDE PLANTS,3154 SOUTH EUFAULA AVENUE,,EUFAULA,BARBOUR,01005,AL,ALABAMA,UNITED STATES,36027,N,,N,,,04,STATIONARY,N,V,,WELLSTONE MILLS LAKESIDE PLT,3154 S EUFAULA AVE,3154,S EUFAULA AVE,EUFAULA,S,,,AVE,36027,AL,EUFAULA,BARBOUR COUNTY,01005,US,"3154 S EUFAULA AVE, EUFAULA, AL  36027 US",REGULAR URBAN,,09-MAR-04,26-JAN-12,REFRESH,,N,,,,,Y,,29784287,FRS,110016951119,31.84535,-85.167588,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,EUFAULA,BARBOUR COUNTY,36027,AL,01005,03130003,031300031307,010059509001022,02,,,,,,
"313111",PRIMARY,RCRAINFO,YARN SPINNING MILLS.,RCRAINFO,ALD983176785,110000369761,FIELDCREST CANNON,901 SOUTH FONTAINE ROAD,,PHENIX CITY,RUSSELL,01113,AL,ALABAMA,UNITED STATES,36869-7806,N,,N,,,04,STATIONARY,N,V,,FIELDCREST CANNON,901 FONTAINE RD,901,FONTAINE RD,FONTAINE,,,,RD,36869,AL,PHENIX CITY,RUSSELL COUNTY,01113,US,"901 FONTAINE RD, PHENIX CITY, AL  36869 US",REGULAR URBAN,14-JAN-17,01-MAR-00,01-JUN-17,REFRESH,,N,,,,,Y,,36227745,FRS,110000369761,32.43079,-85.00136,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,PHENIX CITY,RUSSELL COUNTY,36869,AL,01113,03130003,,011130308001014,03,,,,,,
"313111",PRIMARY,ICIS,YARN SPINNING MILLS.,AIR,GA0000001300500008,110002439157,MILLIKEN & CO ALMA PLANT,RTE 1 GA HWY 32 W,,ALMA,BACON,13005,GA,GEORGIA,UNITED STATES,31510,N,,N,,BB,04,STATIONARY,OPERATING,V,,MILLIKEN & ALMA PLT,1900 GA HIGHWAY 32 W,1900,GA HIGHWAY 32 W,GA HWY 32,,W,,,31510,GA,ALMA,BACON COUNTY,13005,US,"1900 GA HIGHWAY 32 W, ALMA, GA  31510 US","REGULAR URBAN, HWY",14-JAN-17,01-MAR-00,23-FEB-21,DSMITH04,,N,Y,NAME MISMATCH -EIS - 15602511,N,,Y,,32003683,TRIS,31510MLLKNRTE1H,31.537472,-82.55115,FRS-TRIS,NAD83,GPS - UNSPECIFIED,POINT WHERE SUBSTANCE IS MONITORED,,24000,30,30,ALMA,BACON COUNTY,31510,GA,13005,03070201,,130059702021028,01,,,,,,
"313111",PRIMARY,AIR,YARN SPINNING MILLS.,AIR,AL0000000104900029,110007404816,SHAW INDUSTRIES,HIGHWAY 117 EAST,,VALLEY HEAD,DE KALB,01049,AL,ALABAMA,UNITED STATES,35989,N,,N,,,04,STATIONARY,PERMANENTLY CLOSED,V,,SHAW IND,8007 HIGHWAY 137,8007,HIGHWAY 137,HWY 137,,,,,35989,AL,VALLEY HEAD,DEKALB COUNTY,01049,US,,REGULAR URBAN,,01-MAR-00,03-MAY-15,REFRESH,,N,,,,,Y,,34840730,NPDES,ALG240075,34.555556,-85.615556,ICIS,NAD83,,,,,,17452,VALLEY HEAD,DEKALB COUNTY,35989,AL,01049,03150106,,010499614002145,04,,,,,,
"313111",PRIMARY,OSHA-OIS,YARN SPINNING MILLS.,OSHA-OIS,341541936,110070340710,"130372 - GILDAN YARNS, LLC.",388 GILDAN DR,,MOCKSVILLE,,,NC,,,27028,,,,,,04,,,mO,,130372 GILDAN YARNS,299 GOLDMAN LN,299,GOLDMAN LN,GOLDMAN,,,,LN,27028,NC,MOCKSVILLE,DAVIE COUNTY,37059,US,,REGULAR URBAN,12-SEP-18,27-SEP-18,,REFRESH,,N,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"313111",PRIMARY,AIRS/AFS,YARN SPINNING MILLS.,AIRS/AFS,3113100010,110007126724,PENDLETON WOOLEN MILLS,INDUSTRIAL SITE RD,,NEBRASKA CITY,OTOE,31131,NE,NEBRASKA,UNITED STATES,68410,N,,N,,,07,STATIONARY,PERMANENTLY CLOSED,V,,PENDLETON WOOL MILLS,2001 INDUSTRIAL RD,2001,INDUSTRIAL RD,INDUSTRIAL,,,,RD,68410,NE,NEBRASKA CITY,OTOE COUNTY,31131,US,"2001 INDUSTRIAL RD, NEBRASKA CITY, NE  68410 US",IRREGULAR,,01-MAR-00,09-JAN-15,REFRESH,,N,,,N,,Y,,38567201,AIR,NE0000003113100010,40.666857,-95.8647,ICIS,NAD83,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA ON),ENTRANCE POINT OF A FACILITY OR STATION,,,5,8,NEBRASKA CITY,OTOE COUNTY,68410,NE,31131,10240001,,311319669001175,01,,,,,,
"313111",PRIMARY,AIRS/AFS,YARN SPINNING MILLS.,AIRS/AFS,3105500050,110001508182,PENDLETON WOOLEN MILLS,911 DOUGLAS ST,,OMAHA,DOUGLAS,31055,NE,NEBRASKA,UNITED STATES,68102,N,,N,,07,07,STATIONARY,PERMANENTLY CLOSED,V,,PENDLETON WOOL MILLS,911 DOUGLAS ST,911,DOUGLAS ST,DOUGLAS,,,,ST,68102,NE,OMAHA,DOUGLAS COUNTY,31055,US,"911 DOUGLAS ST, OMAHA, NE  68102 US",REGULAR URBAN,,01-MAR-00,03-SEP-16,REFRESH,,N,,,N,,Y,,29755127,FRS,110001508182,41.258599,-95.928323,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,50,50,OMAHA,DOUGLAS COUNTY,68102,NE,31055,10230006,102300060601,310550018002005,02,,,,,,
"313111",PRIMARY,OSHA-OIS,YARN SPINNING MILLS.,OSHA-OIS,342561636,110001068692,KRAEMER TEXTILES/NAZARETH,240 S MAIN ST,,NAZARETH,NORTHAMPTON,42095,PA,PENNSYLVANIA,UNITED STATES,180642708,N,,N,,,03,STATIONARY,,V,,KRAEMER TEXTILES NAZARETH,240 S MAIN ST,240,S MAIN ST,MAIN,S,,,ST,18064,PA,NAZARETH,NORTHAMPTON COUNTY,42095,US,"240 S MAIN ST, NAZARETH, PA  18064 US",REGULAR URBAN,31-OCT-13,01-MAR-00,10-JUL-15,REFRESH,,N,,,,,Y,,35781544,FRS,110001068692,40.73769,-75.31188,FRS-GEOCODE,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,30,30,NAZARETH,NORTHAMPTON COUNTY,18064,PA,42095,02040105,,420950168004019,17,,Allentown-Bethlehem-Easton Area,,,Allentown,Allentown-Bethlehem-Easton
"313111",PRIMARY,OSHA-OIS,YARN SPINNING MILLS.,OSHA-OIS,342720935,110070299271,"136212 - PHARR YARNS, LLC - COMPLEX 46",200 SAXONY DR.,,MC ADENVILLE,,,NC,,,28101,,,,,,04,,,mO,,136212 PHARR YARNS COMPLX 46,199 SAXONY DR,199,SAXONY DR,SAXONY,,,,DR,28098,NC,LOWELL,GASTON COUNTY,37071,US,,REGULAR URBAN,12-SEP-18,27-SEP-18,,REFRESH,,N,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
