"","FACILITYID","NAME","POPULATION","TYPE","SECURELVL","URBAN","STATE","REGION","PFAS_ID_COLUMN","PFAS_NAME","PFAS_INDUSTRY","PFAS_SOURCE","PFAS_LEVEL","LATITUDE","LONGITUDE"
"223","10006164","GUAM WOMEN'S FACILITY",48,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",351,"Guam International Airport","Military Installment","Not 100% sure yet. Potential sources include firefighting foam usage at Andersen Air Force Base, Guam International Airport, and a former Navy base adjacent to the airport",410,13.448201468366,144.786763230362
"224","10006164","GUAM WOMEN'S FACILITY",48,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1826,"Korean Air Crash Site","Military Installment","Unknown",2940,13.448201468366,144.786763230362
"225","10006164","GUAM WOMEN'S FACILITY",48,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1829,"Agana Height-Ponding Basins","Waste","Unknown",12000,13.448201468366,144.786763230362
"226","10006164","GUAM WOMEN'S FACILITY",48,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1832,"Contaminated Well Site","Other","Unknown",3390,13.448201468366,144.786763230362
"227","10006164","GUAM WOMEN'S FACILITY",48,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1834,"GWA Wastewater Pump Station Site","Wastewater Treatment Plants","Unknown",28240,13.448201468366,144.786763230362
"228","10006540","HAGATNA DETENTION FACILITY",NA,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",351,"Guam International Airport","Military Installment","Not 100% sure yet. Potential sources include firefighting foam usage at Andersen Air Force Base, Guam International Airport, and a former Navy base adjacent to the airport",410,13.4741435897445,144.750126304571
"229","10006540","HAGATNA DETENTION FACILITY",NA,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1826,"Korean Air Crash Site","Military Installment","Unknown",2940,13.4741435897445,144.750126304571
"230","10006540","HAGATNA DETENTION FACILITY",NA,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1829,"Agana Height-Ponding Basins","Waste","Unknown",12000,13.4741435897445,144.750126304571
"231","10006540","HAGATNA DETENTION FACILITY",NA,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1831,"Chaot River","Wastewater Treatment Plants","Unknown",7460,13.4741435897445,144.750126304571
"232","10006540","HAGATNA DETENTION FACILITY",NA,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1832,"Contaminated Well Site","Other","Unknown",3390,13.4741435897445,144.750126304571
"233","10006540","HAGATNA DETENTION FACILITY",NA,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1833,"Fonte River ","Other","Unknown",6400,13.4741435897445,144.750126304571
"234","10006540","HAGATNA DETENTION FACILITY",NA,"STATE","NOT AVAILABLE","RURAL","GU","OUTLYING",1834,"GWA Wastewater Pump Station Site","Wastewater Treatment Plants","Unknown",28240,13.4741435897445,144.750126304571
"235","10006306","CAI - BOSTON AVENUE",NA,"MULTI","MINIMUM","URBAN","CA","PACIFIC",890,"Balboa Park Landfill","Industrial Facilities","Unknown",191,32.6935408356546,-117.135021943549
"236","10006306","CAI - BOSTON AVENUE",NA,"MULTI","MINIMUM","URBAN","CA","PACIFIC",1036,"Paradise Hills Park Landfill","Industrial Facilities","Unknown",195,32.6935408356546,-117.135021943549
"237","10005266","TEHAMA COUNTY JAIL",265,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",1051,"Red Bluff Class III Landfill","Industrial Facilities","Unknown",21,40.1756277549508,-122.236952485752
"238","10000892","MDC LOS ANGELES",713,"FEDERAL","MAXIMUM","URBAN","CA","PACIFIC",902,"Bishop'S Canyon Landfill","Industrial Facilities","Unknown",115,34.0536306018016,-118.2384680455
"239","10000867","USP LOMPOC CAMP",253,"FEDERAL","MINIMUM","URBAN","CA","PACIFIC",994,"Lompoc Solid Waste Disp Site","Industrial Facilities","Unknown",159,34.6749743039643,-120.504255685033
"240","10002206","AURORA DETENTION FACILITY",402,"FEDERAL","NOT AVAILABLE","URBAN","CO","MOUNTAIN",59,"Former Lowry Air Force Base","Military Installment","Firefighting foam used at former Lowry Air Force Base",344,39.7603937166636,-104.849287772677
"241","10002206","AURORA DETENTION FACILITY",402,"FEDERAL","NOT AVAILABLE","URBAN","CO","MOUNTAIN",60,"Buckley Air Force Base","Military Installment","Firefighting foam used at Buckley Air Force Base",299000,39.7603937166636,-104.849287772677
"242","10004952","RESIDENTIAL CORRECTIONAL FACILITY, DAVENPORT",133,"STATE","NOT AVAILABLE","URBAN","IA","WEST NORTH CENTRAL",1281,"Rock Island Arsenal","Military Installment","Unknown",34,41.5226719329216,-90.5932293486245
"243","10006299","USP LOMPOC NORTH CAMP",123,"FEDERAL","MINIMUM","URBAN","CA","PACIFIC",994,"Lompoc Solid Waste Disp Site","Industrial Facilities","Unknown",159,34.6843485946847,-120.503421450507
"244","10002250","FLORENCE CORRECTIONAL CENTER",NA,"FEDERAL","MEDIUM","URBAN","AZ","MOUNTAIN",1265,"Florence Military Reservation","Military Installment","Unknown",1,33.0442766318136,-111.37178046222
"245","10004631","SARASOTA COUNTY JAIL",950,"COUNTY","NOT AVAILABLE","URBAN","FL","SOUTH ATLANTIC",1513,"Spindrift-Whogas Inc","Industrial Facilities","Electroplater",43,27.3360540161487,-82.5294791738479
"246","10004631","SARASOTA COUNTY JAIL",950,"COUNTY","NOT AVAILABLE","URBAN","FL","SOUTH ATLANTIC",1515,"Tortuga, Inc.","Industrial Facilities","Unknown",NA,27.3360540161487,-82.5294791738479
"247","10000863","FCI LOMPOC",1257,"FEDERAL","MINIMUM","URBAN","CA","PACIFIC",994,"Lompoc Solid Waste Disp Site","Industrial Facilities","Unknown",159,34.6767553624892,-120.499462084258
"248","10005180","LANSING POLICE DEPARTMENT JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",136,"Adams Plating","Industrial Facilities","RACER Lansing Plant & Adams Plating plant",14000,42.7339080421553,-84.5531085190696
"249","10005180","LANSING POLICE DEPARTMENT JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",158,"RACER Lansing Plants 2, 3, 6","Industrial Facilities","Manufacturing activities at RACER Lansing Plants 2, 3, and 6. (MPART 7.18.19)",70,42.7339080421553,-84.5531085190696
"250","10005180","LANSING POLICE DEPARTMENT JAIL",NA,"LOCAL","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",1109,"Adams Plating","Industrial Facilities","In 1964, electroplating operations began at the site and continued until the building was destroyed in a fire in 2010",544,42.7339080421553,-84.5531085190696
"251","10001373","LIVINGSTON COUNTY JAIL",220,"COUNTY","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",169,"Diamond Chrome Plating","Industrial Facilities","This site has operated as a chrome plater since 1953. PFAS surfactants were used to suppress vapors resulting from the chrome plating operations. (MPART 7.18.2019)",30016,42.6126475500734,-83.9555963630382
"252","10001373","LIVINGSTON COUNTY JAIL",220,"COUNTY","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",1607,"Howell Wastewater Treatment Plant","Wastewater Treatment Plants","Unknown",64,42.6126475500734,-83.9555963630382
"253","10001351","GRAND TRAVERSE COUNTY CORRECTIONAL FACILITY",154,"COUNTY","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",148,"Former Carl's Retreading Company facility","Industrial Facilities","1995 fire at Carl's Retreading, where AFFF was used",260,44.7610955977153,-85.6169898518401
"254","10001370","OAKLAND COUNTY MAIN JAIL",664,"COUNTY","MAXIMUM","URBAN","MI","EAST NORTH CENTRAL",1838,"Oakland County International Airport","Major Airports (FAA Part 139)","AFFF",6701,42.6546590822342,-83.3231026715361
"255","10000920","CHARLES COUNTY DETENTION CENTER / ANNEX",333,"COUNTY","NOT AVAILABLE","URBAN","MD","SOUTH ATLANTIC",1291,"La Plata Readiness Center","Military Installment","Unknown",0,38.5238995672564,-76.9848983349304
"256","10003376","MANSFIELD CORRECTIONAL INSTITUTION",2183,"STATE","MAXIMUM","URBAN","OH","EAST NORTH CENTRAL",1758,"Mansfield Air National Guard Base","Military Installment","Unknown",7358,40.7916531781131,-82.5090533105313
"257","10003378","RICHLAND CORRECTIONAL INSTITUTION",2598,"STATE","MEDIUM","URBAN","OH","EAST NORTH CENTRAL",1758,"Mansfield Air National Guard Base","Military Installment","Unknown",7358,40.787724439323,-82.5004698223302
"258","10002976","LANE COUNTY JUVENILE JUSTICE CENTER",NA,"COUNTY","JUVENILE","URBAN","OR","PACIFIC",1337,"Lane County Air Force Reserve Command FMS5","Military Installment","Unknown",6,44.0614614877848,-123.067590350658
"259","10001375","DETROIT DETENTION CENTER",NA,"STATE","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",460,"Dana Container Tank Cleaning Division","Industrial Facilities","Transportation equipment cleaning",420,42.4237281958885,-83.0476790561304
"260","10001375","DETROIT DETENTION CENTER",NA,"STATE","NOT AVAILABLE","URBAN","MI","EAST NORTH CENTRAL",502,"US Ecology Michigan","Industrial Facilities","Centralized waste treatment",30,42.4237281958885,-83.0476790561304
"261","10006944","SOUTHERN MAINE WOMEN'S RE-ENTRY CENTER",NA,"STATE","MINIMUM","RURAL","ME","NEW ENGLAND",1563,"Keddy Mill","Industrial Facilities","Unknown",NA,43.7284303500239,-70.4093623416257
"262","10001366","MACOMB CORRECTIONAL FACILITY",1355,"STATE","MAXIMUM","RURAL","MI","EAST NORTH CENTRAL",489,"Pine Tree Acres","Industrial Facilities","Landfill",2230,42.7244371509966,-82.7634685724578
"263","10001435","FPC PENSACOLA",693,"FEDERAL","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1510,"Saufley Construction & Demolition (C & D) Facility","Industrial Facilities","Unknown",327,30.4634632252302,-87.3391531202939
"264","10002330","FCI DUBLIN CAMP",206,"FEDERAL","MINIMUM","URBAN","CA","PACIFIC",1274,"Camp Parks","Military Installment","Unknown",19,37.7153505686294,-121.894906281743
"265","10000009","EASTERN REGIONAL JAIL",392,"COUNTY","NOT AVAILABLE","URBAN","WV","SOUTH ATLANTIC",331,"Shepherd Field Air National Guard Base","Military Installment","Firefighting foam used at Shepherd Field Air National Guard Base /  Eastern West Virginia Regional Airport",160162,39.4357670593911,-77.955909445355
"266","10001488","COLUMBIA COUNTY PRISON",194,"COUNTY","NOT AVAILABLE","URBAN","PA","MID ATLANTIC",1664,"Safety Light Corporation","Industrial Facilities","Unknown",NA,40.99843716704,-76.4502937254342
"267","10000606","ASPC-PERRYVILLE",4038,"STATE","CLOSE","URBAN","AZ","MOUNTAIN",26,"Luke Air Force Base","Military Installment","Firefighting foam used at Luke Air Force Base",2005,33.4703864408055,-112.437766442984
"268","10003837","OAKLAND COUNTY EAST ANNEX",369,"COUNTY","MEDIUM","URBAN","MI","EAST NORTH CENTRAL",1838,"Oakland County International Airport","Major Airports (FAA Part 139)","AFFF",6701,42.6540105902173,-83.3211359650841
"269","10002245","ASPC-PHOENIX",612,"STATE","MAXIMUM","URBAN","AZ","MOUNTAIN",31,"Phoenix Air National Guard Base","Military Installment","Firefighting foam used at Phoenix ANGB / Sky Harbor Int Airport",205,33.4531298819161,-112.025040030778
"270","10000622","ASPC-YUMA",4785,"STATE","CLOSE","RURAL","AZ","MOUNTAIN",30,"Marine Corps Air Station Yuma","Military Installment","Firefighting foam used at Marine Corps Air Station Yuma",185,32.487501773197,-114.639715508499
"271","10000618","CENTRAL ARIZONA CORRECTIONAL FACILITY",1273,"STATE","MEDIUM","URBAN","AZ","MOUNTAIN",1265,"Florence Military Reservation","Military Installment","Unknown",1,33.0373101276666,-111.372752830816
"272","10006312","ARIZONA STATE PRISON - FLORENCE WEST",742,"STATE","MINIMUM","URBAN","AZ","MOUNTAIN",1265,"Florence Military Reservation","Military Installment","Unknown",1,33.0370591793503,-111.376565002927
"273","10002244","ASPC-PHOENIX WEST",498,"STATE","MINIMUM","URBAN","AZ","MOUNTAIN",31,"Phoenix Air National Guard Base","Military Installment","Firefighting foam used at Phoenix ANGB / Sky Harbor Int Airport",205,33.4327771076389,-112.132608520398
"274","10004633","MARTIN GIRLS ACADEMY",NA,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",73,"Stuart Fire Department","Major Airports (FAA Part 139)","Firefighting foam used during training drills at the Stuart fire department and airport (Smith - Sunshine State News - 1.18.2019)",34000,27.1706080386078,-80.2432720073015
"275","10000631","PIMA COUNTY JUVENILE COURT CENTER",45,"COUNTY","JUVENILE","URBAN","AZ","MOUNTAIN",27,"Davis-Monthan Air Force Base","Military Installment","Firefighting foam used at Base",436,32.1794679631055,-110.939445685168
"276","10003965","DURANGO JUVENILE DETENTION FACILITY",NA,"COUNTY","JUVENILE","URBAN","AZ","MOUNTAIN",31,"Phoenix Air National Guard Base","Military Installment","Firefighting foam used at Phoenix ANGB / Sky Harbor Int Airport",205,33.4282260397844,-112.12833878341
"277","10000826","AVENAL STATE PRISON",3887,"STATE","MEDIUM","URBAN","CA","PACIFIC",891,"Avenal Solid Waste Disposal Service","Industrial Facilities","Unknown",8983,35.9739493250315,-120.12310185086
"278","10006311","ALEXANDRIA STAGING FACILITY",NA,"FEDERAL","MINIMUM","URBAN","LA","WEST SOUTH CENTRAL",99,"Former England Air Force Base","Military Installment","Firefighting foam used at Former England Air Force Base",33502500,31.3178374548138,-92.5361699686137
"279","10003377","MANSFIELD CORRECTIONAL INSTITUTION PRISON CAMP",417,"STATE","MINIMUM","URBAN","OH","EAST NORTH CENTRAL",1758,"Mansfield Air National Guard Base","Military Installment","Unknown",7358,40.7892728439029,-82.5029715642543
"280","10005349","JAMES A MUSICK FACILITY",614,"COUNTY","MINIMUM","URBAN","CA","PACIFIC",910,"Bowerman Landfill","Industrial Facilities","Unknown",420,33.6645276290133,-117.698202234342
"281","10000518","LOXAHATCHEE ROAD PRISON",92,"STATE","NOT AVAILABLE","URBAN","FL","SOUTH ATLANTIC",1547,"Palm Beach County Fire Rescue","Industrial Facilities","Unknown",1200,26.6832744571191,-80.193873777224
"282","10005460","SHELBY TRAINING CENTER",0,"COUNTY","CLOSE","URBAN","TN","EAST SOUTH CENTRAL",296,"Memphis Air National Guard Base","Military Installment","Firefighting foam used at Memphis International Aiport / Air National Guard Base",183,35.0550639727001,-89.9352108008372
"283","10000645","ROCK ISLAND COUNTY JAIL",260,"COUNTY","NOT AVAILABLE","URBAN","IL","EAST NORTH CENTRAL",1281,"Rock Island Arsenal","Military Installment","Unknown",34,41.5091944838173,-90.580710254772
"284","10001334","SCOTT COUNTY JAIL",159,"COUNTY","MAXIMUM","URBAN","MN","WEST NORTH CENTRAL",1422,"Louisville Landfill","Industrial Facilities","Unknown",2918,44.7958979641822,-93.5268508014332
"285","10002007","KOOCHICHING COUNTY JAIL",20,"COUNTY","NOT AVAILABLE","URBAN","MN","WEST NORTH CENTRAL",1415,"Koochiching County Landfill","Industrial Facilities","Unknown",3420,48.6012373683826,-93.4106369210139
"286","10003018","BETHEL WORK RELEASE CENTER",NA,"LOCAL","MINIMUM","URBAN","MN","WEST NORTH CENTRAL",192,"Duluth Air National Guard Base","Military Installment","Firefighting foam used at Duluth International Airport/Air National Gaurd Base",15652,46.7801491845877,-92.1086518431888
"287","10003018","BETHEL WORK RELEASE CENTER",NA,"LOCAL","MINIMUM","URBAN","MN","WEST NORTH CENTRAL",1455,"Western Lake Superior Sanitary District Landfill","Industrial Facilities","Unknown",4530,46.7801491845877,-92.1086518431888
"288","10001315","ST LOUIS COUNTY JAIL",161,"COUNTY","MAXIMUM","RURAL","MN","WEST NORTH CENTRAL",1455,"Western Lake Superior Sanitary District Landfill","Industrial Facilities","Unknown",4530,46.8267811782449,-92.1724773640574
"289","10001333","MCF - SHAKOPEE",625,"STATE","MAXIMUM","URBAN","MN","WEST NORTH CENTRAL",1422,"Louisville Landfill","Industrial Facilities","Unknown",2918,44.7898840100661,-93.5385428095144
"290","10002010","NORTHWESTERN MINNESOTA JUVENILE CENTER",58,"LOCAL","JUVENILE","URBAN","MN","WEST NORTH CENTRAL",1390,"Eighty Acre Landfill","Industrial Facilities","Unknown",3810,47.4774680897132,-94.9042333767095
"291","10002010","NORTHWESTERN MINNESOTA JUVENILE CENTER",58,"LOCAL","JUVENILE","URBAN","MN","WEST NORTH CENTRAL",1416,"Kummer Landfill","Industrial Facilities","Unknown",5300,47.4774680897132,-94.9042333767095
"292","10002029","AITKIN COUNTY JAIL / SHERIFF",73,"COUNTY","NOT AVAILABLE","RURAL","MN","WEST NORTH CENTRAL",1370,"Aitkin Area Landfill","Industrial Facilities","Unknown",4080,46.5327364335097,-93.7104269288695
"293","10002009","BELTRAMI COUNTY JAIL",124,"COUNTY","MINIMUM","URBAN","MN","WEST NORTH CENTRAL",1390,"Eighty Acre Landfill","Industrial Facilities","Unknown",3810,47.4744257497792,-94.8820478167569
"294","10002009","BELTRAMI COUNTY JAIL",124,"COUNTY","MINIMUM","URBAN","MN","WEST NORTH CENTRAL",1416,"Kummer Landfill","Industrial Facilities","Unknown",5300,47.4744257497792,-94.8820478167569
"295","10002062","CARVER COUNTY JAIL",56,"COUNTY","NOT AVAILABLE","RURAL","MN","WEST NORTH CENTRAL",1422,"Louisville Landfill","Industrial Facilities","Unknown",2918,44.7869958622215,-93.5927864611269
"296","10002039","DOUGLAS COUNTY JAIL",180,"COUNTY","MINIMUM","URBAN","MN","WEST NORTH CENTRAL",1414,"Kluver Landfill","Industrial Facilities","Unknown",3800,45.8926675451244,-95.3843014507321
"297","10002069","LE SUEUR COUNTY JAIL",15,"COUNTY","NOT AVAILABLE","RURAL","MN","WEST NORTH CENTRAL",1445,"Sun Prairie Landfill","Industrial Facilities","Unknown",3890,44.3877938924102,-93.7322216736543
"298","10002190","BROWARD JUVENILE DETENTION CENTER",NA,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",1551,"Plantation Fire Department","Industrial Facilities","Unknown",38,26.1243667698239,-80.1711035972438
"299","10002177","AVON PARK CORRECTIONAL INSTITUTION",1027,"STATE","CLOSE","RURAL","FL","SOUTH ATLANTIC",80,"Avon Park Air Force Range","Military Installment","Firefighting foam used at Avon Parl Air Force Range",22940,27.6614491994236,-81.3603398302175
"300","10000870","SOUTH BAY DETENTION FACILITY",389,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",890,"Balboa Park Landfill","Industrial Facilities","Unknown",191,32.6330406430143,-117.077531117181
"301","10000870","SOUTH BAY DETENTION FACILITY",389,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",1036,"Paradise Hills Park Landfill","Industrial Facilities","Unknown",195,32.6330406430143,-117.077531117181
"302","10000442","MARION YOUTH ACADEMY",42,"STATE","JUVENILE","RURAL","FL","SOUTH ATLANTIC",1280,"Ocala Readiness Center","Military Installment","Unknown",27,29.3008984888262,-82.1946635119923
"303","10004651","MIAMI YOUTH ACADEMY",24,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",1526,"City of Miami Fire Rescue Training Center","Industrial Facilities","Unknown",54,25.6909635316732,-80.3690645555853
"304","10000872","SAN DIEGO CENTRAL JAIL",1008,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",890,"Balboa Park Landfill","Industrial Facilities","Unknown",191,32.7172521119657,-117.16427157307
"305","10000872","SAN DIEGO CENTRAL JAIL",1008,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",1036,"Paradise Hills Park Landfill","Industrial Facilities","Unknown",195,32.7172521119657,-117.16427157307
"306","10000875","KEARNY MESA JUVENILE DETENTION FACILITY",NA,"COUNTY","JUVENILE","URBAN","CA","PACIFIC",1080,"Sycamore Canyon Landfill","Industrial Facilities","Unknown",1155,32.7942267064854,-117.153389892872
"307","10000515","PALM BEACH YOUTH ACADEMY",115,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",1547,"Palm Beach County Fire Rescue","Industrial Facilities","Unknown",1200,26.6869894481414,-80.197838175213
"308","10002157","SAINT JOHN'S YOUTH ACADEMY",63,"STATE","JUVENILE","URBAN","FL","SOUTH ATLANTIC",1518,"Washac Industries","Industrial Facilities","Steel/metal/electrical processor",NA,29.9421233170902,-81.3392431973139
"309","10005356","GIRLS REHABILITATION FACILITY",NA,"COUNTY","JUVENILE","URBAN","CA","PACIFIC",1080,"Sycamore Canyon Landfill","Industrial Facilities","Unknown",1155,32.7946999163042,-117.152291134509
"310","10000345","PENSACOLA COMMUNITY RELEASE CENTER",83,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1495,"Beggs Lane","Industrial Facilities","Unknown",NA,30.443446378657,-87.2352843407435
"311","10000374","TALLAHASSEE COMMUNITY RELEASE CENTER",120,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1552,"Randolph Alterations & Drycleaner","Industrial Facilities","Unknown",150,30.4084006946677,-84.3061318301143
"312","10000374","TALLAHASSEE COMMUNITY RELEASE CENTER",120,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1554,"Tallahassee Fire Training Division","Industrial Facilities","Unknown",42000,30.4084006946677,-84.3061318301143
"313","10004569","BRIDGES OF JACKSONVILLE",136,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1497,"Eagle-Picher Industries Facility","Industrial Facilities","Chemical manufacturer/processor",3370,30.3307952023687,-81.7482726259068
"314","10001526","SAN FRANCISCO COUNTY JAIL #4",319,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",1004,"Marsh Road Landfill","Industrial Facilities","Unknown",1907,37.7754619860647,-122.404168190743
"315","10001526","SAN FRANCISCO COUNTY JAIL #4",319,"COUNTY","MAXIMUM","URBAN","CA","PACIFIC",1098,"Zanker Road Class III Landfill","Industrial Facilities","Unknown",148,37.7754619860647,-122.404168190743
"316","10004639","BRIDGES OF POMPANO - TURNING POINT WORK RELEASE",100,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1528,"Coral Springs Regional Institute of Public Safety","Industrial Facilities","Unknown",260,26.2292948317663,-80.1304553340375
"317","10004650","OPA LOCKA COMMUNITY RELEASE CENTER",148,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1532,"Fire Academy of the South","Industrial Facilities","Unknown",25,25.8973273069898,-80.2892977049879
"318","10004650","OPA LOCKA COMMUNITY RELEASE CENTER",148,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1536,"International Professional","Industrial Facilities","Unknown",190,25.8973273069898,-80.2892977049879
"319","10004650","OPA LOCKA COMMUNITY RELEASE CENTER",148,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1542,"Miami-Dade Fire Rescue","Industrial Facilities","Unknown",980,25.8973273069898,-80.2892977049879
"320","10000798","SAN JOAQUIN COUNTY JAIL",1031,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",1276,"Sharpe Army Depot","Military Installment","Unknown",44,37.8857162955493,-121.295149672861
"321","10001459","WEST PALM BEACH COMMUNITY RELEASE CENTER",147,"STATE","MINIMUM","URBAN","FL","SOUTH ATLANTIC",1547,"Palm Beach County Fire Rescue","Industrial Facilities","Unknown",1200,26.6836142905285,-80.192932378578
"322","10000795","SAN JOAQUIN COUNTY JAIL (HONOR FARM)",292,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",1276,"Sharpe Army Depot","Military Installment","Unknown",44,37.884503324416,-121.300631844251
"323","10006709","MAPLE STREET CORRECTIONAL CENTER",405,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",878,"3rd Ave Landfill","Industrial Facilities","Unknown",2,37.4927153244834,-122.219123596467
"324","10006709","MAPLE STREET CORRECTIONAL CENTER",405,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",915,"Brisbane Class II Landfill","Industrial Facilities","Unknown",1568,37.4927153244834,-122.219123596467
"325","10006709","MAPLE STREET CORRECTIONAL CENTER",405,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",921,"Burlingame Landfill (Sports Complex)","Industrial Facilities","Unknown",1396,37.4927153244834,-122.219123596467
"326","10006709","MAPLE STREET CORRECTIONAL CENTER",405,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",969,"Highway 237 Landfill","Industrial Facilities","Unknown",4472,37.4927153244834,-122.219123596467
"327","10006709","MAPLE STREET CORRECTIONAL CENTER",405,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",1004,"Marsh Road Landfill","Industrial Facilities","Unknown",1907,37.4927153244834,-122.219123596467
"328","10006709","MAPLE STREET CORRECTIONAL CENTER",405,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",1017,"Newby Island Landfill","Industrial Facilities","Unknown",2725,37.4927153244834,-122.219123596467
"329","10006709","MAPLE STREET CORRECTIONAL CENTER",405,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",1098,"Zanker Road Class III Landfill","Industrial Facilities","Unknown",148,37.4927153244834,-122.219123596467
"330","10005317","WILLIAM F. JAMES RANCH",NA,"COUNTY","JUVENILE","RURAL","CA","PACIFIC",986,"Kirby Canyon Landfill","Industrial Facilities","Unknown",99,37.1676884630676,-121.64668362922
"331","10005321","SANTA CRUZ ROUNTREE MEDIUM SECURITY FACILITY",64,"COUNTY","MEDIUM","URBAN","CA","PACIFIC",1092,"Watsonville Class III Landfill","Industrial Facilities","Unknown",2364,36.913820825734,-121.809759724407
"332","10005260","SHASTA COUNTY JAIL",337,"COUNTY","NOT AVAILABLE","URBAN","CA","PACIFIC",933,"City Of Redding Benton Class III Landfill","Industrial Facilities","Unknown",801,40.5813411101449,-122.396198370404
"333","10005259","SHASTA COUNTY JUVENILE HALL",35,"COUNTY","JUVENILE","URBAN","CA","PACIFIC",933,"City Of Redding Benton Class III Landfill","Industrial Facilities","Unknown",801,40.5487736318293,-122.379030356471
"334","10002320","NORTH COUNTY DETENTION FACILITY",335,"COUNTY","MINIMUM","URBAN","CA","PACIFIC",927,"Charles M Schulz - Sonoma County","Major Airports (FAA Part 139)","Unknown",38720,38.5130642800204,-122.801913089009
"335","10002917","GARZA EAST TRANSFER FACILITY",1744,"STATE","MAXIMUM","RURAL","TX","WEST SOUTH CENTRAL",1767,"Chase Field Naval Air Station","Military Installment","Unknown",9330,28.3784675928305,-97.6591189069821
"336","10002916","GARZA WEST TRANSFER FACILITY",2147,"STATE","MAXIMUM","RURAL","TX","WEST SOUTH CENTRAL",1767,"Chase Field Naval Air Station","Military Installment","Unknown",9330,28.3776691882372,-97.6665702736281
"337","10005268","TEHAMA COUNTY JUVENILE DETENTION FACILITY",52,"COUNTY","JUVENILE","URBAN","CA","PACIFIC",1051,"Red Bluff Class III Landfill","Industrial Facilities","Unknown",21,40.1708056658649,-122.253518262578
"338","10006165","GUAM ADULT CORRECTIONAL FACILITY",559,"STATE","MAXIMUM","RURAL","GU","OUTLYING",351,"Guam International Airport","Military Installment","Not 100% sure yet. Potential sources include firefighting foam usage at Andersen Air Force Base, Guam International Airport, and a former Navy base adjacent to the airport",410,13.4494255551835,144.787696738035
"339","10006165","GUAM ADULT CORRECTIONAL FACILITY",559,"STATE","MAXIMUM","RURAL","GU","OUTLYING",1826,"Korean Air Crash Site","Military Installment","Unknown",2940,13.4494255551835,144.787696738035
"340","10006165","GUAM ADULT CORRECTIONAL FACILITY",559,"STATE","MAXIMUM","RURAL","GU","OUTLYING",1832,"Contaminated Well Site","Other","Unknown",3390,13.4494255551835,144.787696738035
"341","10006539","GUAM YOUTH CORRECTIONAL FACILITY",NA,"STATE","JUVENILE","RURAL","GU","OUTLYING",351,"Guam International Airport","Military Installment","Not 100% sure yet. Potential sources include firefighting foam usage at Andersen Air Force Base, Guam International Airport, and a former Navy base adjacent to the airport",410,13.4506894296774,144.797854706456
